id,location,time,OSGridRef,latitude ,longitude,Nation
2155,Silverstone,3-9-1204,SP6696743966,52.09,-1.024,England
2156,Woodstock,3-9-1204,SP4400016000,51.840878,-1.362755,England
2157,Woodstock,4-9-1204,SP4400016000,51.840878,-1.362755,England
2158,Woodstock,5-9-1204,SP4400016000,51.840878,-1.362755,England
2159,Oxford,6-9-1204,SP5130006100,51.751253,-1.2582674,England
2160,Woodstock,7-9-1204,SP4400016000,51.840878,-1.362755,England
2161,Oxford,7-9-1204,SP5130006100,51.751253,-1.2582674,England
2162,Oxford,8-9-1204,SP5130006100,51.751253,-1.2582674,England
2163,Oseney,8-9-1204,SP5021306172,51.752,-1.274,England
2164,Newbury,8-9-1204,SU4719267103,51.401,-1.323,England
2165,Newbury,9-9-1204,SU4719267103,51.401,-1.323,England
2166,Freemantle,10-9-1204,SU4041612627,50.9117,-1.4265,England
2167,Freemantle,11-9-1204,SU4041612627,50.9117,-1.4265,England
2168,Ludgershall,11-9-1204,SU2647550827,51.256,-1.622,England
2169,Easton (Wiltshire),11-9-1204,SU2078360699,51.345,-1.703,England
2170,Easton (Wiltshire),12-9-1204,SU2078360699,51.345,-1.703,England
2171,Ludgershall,12-9-1204,SU2647550827,51.256,-1.622,England
2172,Ludgershall,13-9-1204,SU2647550827,51.256,-1.622,England
2173,Ludgershall,14-9-1204,SU2647550827,51.256,-1.622,England
2174,Burbage,14-9-1204,SU2300961154,51.349,-1.671,England
2175,Burbage,15-9-1204,SU2300961154,51.349,-1.671,England
2176,Marlborough,16-9-1204,SU1887169033,51.42,-1.73,England
2177,Bishop's Clere,16-9-1204,SU4462058800,51.326557,-1.361008,England
2179,Cricklade,18-9-1204,SU1006293587,51.641,-1.856,England
2180,Chelsworth,18-9-1204,TL9806248013,52.095,0.89,England
2181,Chelsworth,19-9-1204,TL9806248013,52.095,0.89,England
2183,Melksham,21-9-1204,ST9049063558,51.371,-2.138,England
2184,Melksham,22-9-1204,ST9049063558,51.371,-2.138,England
2185,Clarendon,22-9-1204,SU1820130173,51.0706,-1.7416,England
2190,Clarendon,27-9-1204,SU1820130173,51.0706,-1.7416,England
2191,Clarendon,28-9-1204,SU1820130173,51.0706,-1.7416,England
2192,Devizes,29-9-1204,SU0051461547,51.353,-1.994,England
2193,Devizes,30-9-1204,SU0051461547,51.353,-1.994,England
2194,Winchester,30-9-1204,SU4779329466,51.062549,-1.3193687,England
2195,Winchester,1-10-1204,SU4779329466,51.062549,-1.3193687,England
2196,Marlborough,1-10-1204,SU1887169033,51.42,-1.73,England
2197,Winchester,2-10-1204,SU4779329466,51.062549,-1.3193687,England
2198,Winchester,3-10-1204,SU4779329466,51.062549,-1.3193687,England
2199,Winchester,4-10-1204,SU4779329466,51.062549,-1.3193687,England
2200,Winchester,5-10-1204,SU4779329466,51.062549,-1.3193687,England
2201,Winchester,6-10-1204,SU4779329466,51.062549,-1.3193687,England
2202,Winchester,7-10-1204,SU4779329466,51.062549,-1.3193687,England
2203,Farnham,7-10-1204,SU8370047300,51.218773,-0.80292933,England
2204,Guildford,7-10-1204,SU9976049312,51.23428,-0.57249337,England
2205,Guildford,8-10-1204,SU9976049312,51.23428,-0.57249337,England
2206,Guildford,9-10-1204,SU9976049312,51.23428,-0.57249337,England
2207,Lambeth,10-10-1204,TQ3062379077,51.495556,-0.119722,England
2209,Lambeth,12-10-1204,TQ3062379077,51.495556,-0.119722,England
2210,Lambeth,13-10-1204,TQ3062379077,51.495556,-0.119722,England
2211,Westminster,13-10-1204,TQ3016079670,51.500988,-0.12617168,England
2212,Waltham,13-10-1204,TL3838600321,51.6846,0.0004,England
2213,Waltham,14-10-1204,TL3838600321,51.6846,0.0004,England
2214,Westminster,14-10-1204,TQ3016079670,51.500988,-0.12617168,England
2215,Westminster,15-10-1204,TQ3016079670,51.500988,-0.12617168,England
2216,Waltham,15-10-1204,TL3838600321,51.6846,0.0004,England
2217,Walden,16-10-1204,TL5400038328,52.022,0.243,England
2218,Walden,17-10-1204,TL5400038328,52.022,0.243,England
2219,Waltham,17-10-1204,TL3838600321,51.6846,0.0004,England
2220,Waltham,18-10-1204,TL3838600321,51.6846,0.0004,England
2221,Brill,19-10-1204,SP6543913911,51.82,-1.052,England
2222,Aylesbury,20-10-1204,SP8196013797,51.8168,-0.8124,England
2223,Dunstable,20-10-1204,TL0188821864,51.88603,-0.52102,England
2224,Brill,21-10-1204,SP6543913911,51.82,-1.052,England
2225,Brill,22-10-1204,SP6543913911,51.82,-1.052,England
2226,Woodstock,23-10-1204,SP4400016000,51.840878,-1.362755,England
2227,Woodstock,24-10-1204,SP4400016000,51.840878,-1.362755,England
2228,Woodstock,25-10-1204,SP4400016000,51.840878,-1.362755,England
2229,Woodstock,26-10-1204,SP4400016000,51.840878,-1.362755,England
2230,Northampton,26-10-1204,SP7549060562,52.238083,-0.89592755,England
2231,Northampton,27-10-1204,SP7549060562,52.238083,-0.89592755,England
2232,Wycombe,27-10-1204,SU8674192947,51.628661,-0.748238,England
2234,Windsor,29-10-1204,SU9683776912,51.482886,-0.60683638,England
2235,Westminster,30-10-1204,TQ3016079670,51.500988,-0.12617168,England
2236,Windsor,31-10-1204,SU9683776912,51.482886,-0.60683638,England
2237,Westminster,1-11-1204,TQ3016079670,51.500988,-0.12617168,England
2238,Westminster,2-11-1204,TQ3016079670,51.500988,-0.12617168,England
2239,London,2-11-1204,TQ3248081340,51.515457,-0.092140265,England
2240,Tower of London,3-11-1204,TQ3360080600,51.508544,-0.076289153,England
2241,Westminster,3-11-1204,TQ3016079670,51.500988,-0.12617168,England
2244,Canterbury,6-11-1204,TR1454057430,51.275608,1.0745524,England
2245,Canterbury,7-11-1204,TR1454057430,51.275608,1.0745524,England
2246,Winchester,7-11-1204,SU4779329466,51.062549,-1.3193687,England
2247,Winchester,8-11-1204,SU4779329466,51.062549,-1.3193687,England
2248,Ashley,8-11-1204,SJ7704484238,53.3545256,-2.3463463,England
2249,Ashley,9-11-1204,SJ7704484238,53.3545256,-2.3463463,England
2250,Farnham,9-11-1204,SU8370047300,51.218773,-0.80292933,England
2251,Guildford,9-11-1204,SU9976049312,51.23428,-0.57249337,England
2252,Ashley,10-11-1204,SJ7704484238,53.3545256,-2.3463463,England
2253,Clarendon,11-11-1204,SU1820130173,51.0706,-1.7416,England
2254,Ashley,11-11-1204,SJ7704484238,53.3545256,-2.3463463,England
2255,Christchurch,12-11-1204,SZ1562392288,50.73,-1.78,England
2256,Christchurch,13-11-1204,SZ1562392288,50.73,-1.78,England
2257,Christchurch,14-11-1204,SZ1562392288,50.73,-1.78,England
2258,Canford,14-11-1204,SZ0348098604,50.787,-1.952,England
2259,Canford,15-11-1204,SZ0348098604,50.787,-1.952,England
2260,Canford,16-11-1204,SZ0348098604,50.787,-1.952,England
2262,"Gillingham, (Dorsetshire)",18-11-1204,ST8082926496,51.0375,-2.2748,England
2263,Clarendon,18-11-1204,SU1820130173,51.0706,-1.7416,England
2264,Winchester,19-11-1204,SU4779329466,51.062549,-1.3193687,England
2265,Clarendon,20-11-1204,SU1820130173,51.0706,-1.7416,England
2266,Winchester,20-11-1204,SU4779329466,51.062549,-1.3193687,England
2267,Winchester,21-11-1204,SU4779329466,51.062549,-1.3193687,England
2268,Winchester,22-11-1204,SU4779329466,51.062549,-1.3193687,England
2269,Winchester,23-11-1204,SU4779329466,51.062549,-1.3193687,England
2270,Winchester,24-11-1204,SU4779329466,51.062549,-1.3193687,England
2271,Winchester,25-11-1204,SU4779329466,51.062549,-1.3193687,England
2272,Winchester,26-11-1204,SU4779329466,51.062549,-1.3193687,England
2273,Ludgershall,26-11-1204,SU2647550827,51.256,-1.622,England
2274,Ludgershall,27-11-1204,SU2647550827,51.256,-1.622,England
2275,Ludgershall,28-11-1204,SU2647550827,51.256,-1.622,England
2276,Ludgershall,29-11-1204,SU2647550827,51.256,-1.622,England
2277,"Gillingham, (Dorsetshire)",30-11-1204,ST8082926496,51.0375,-2.2748,England
2278,Clarendon,30-11-1204,SU1820130173,51.0706,-1.7416,England
2279,Clarendon,1-12-1204,SU1820130173,51.0706,-1.7416,England
2280,Clarendon,2-12-1204,SU1820130173,51.0706,-1.7416,England
2281,Clarendon,3-12-1204,SU1820130173,51.0706,-1.7416,England
2282,"Gillingham, (Dorsetshire)",3-12-1204,ST8082926496,51.0375,-2.2748,England
2283,"Gillingham, (Dorsetshire)",4-12-1204,ST8082926496,51.0375,-2.2748,England
2284,"Gillingham, (Dorsetshire)",5-12-1204,ST8082926496,51.0375,-2.2748,England
2285,"Gillingham, (Dorsetshire)",6-12-1204,ST8082926496,51.0375,-2.2748,England
2287,Melksham,8-12-1204,ST9049063558,51.371,-2.138,England
2288,Melksham,9-12-1204,ST9049063558,51.371,-2.138,England
2290,Hinton,11-12-1204,ST4181012386,50.908,-2.829,England
2291,Bristol,12-12-1204,ST5833772855,51.453134,-2.6009817,England
2292,Bristol,13-12-1204,ST5833772855,51.453134,-2.6009817,England
2293,Bristol,14-12-1204,ST5833772855,51.453134,-2.6009817,England
2294,Burbage,15-12-1204,SU2300961154,51.349,-1.671,England
2295,Marlborough,15-12-1204,SU1887169033,51.42,-1.73,England
2296,Marlborough,16-12-1204,SU1887169033,51.42,-1.73,England
2297,Clere,16-12-1204,SU4462058800,51.326557,-1.361008,England
2298,Clere,17-12-1204,SU4462058800,51.326557,-1.361008,England
2299,Reading,18-12-1204,SU7130073300,51.454201,-0.9752476,England
2300,Reading,19-12-1204,SU7130073300,51.454201,-0.9752476,England
2301,Reading,20-12-1204,SU7130073300,51.454201,-0.9752476,England
2302,Reading,21-12-1204,SU7130073300,51.454201,-0.9752476,England
2303,Marlborough,21-12-1204,SU1887169033,51.42,-1.73,England
2304,Marlborough,22-12-1204,SU1887169033,51.42,-1.73,England
2305,Marlborough,23-12-1204,SU1887169033,51.42,-1.73,England
2306,Marlborough,24-12-1204,SU1887169033,51.42,-1.73,England
2307,Malmesbury,25-12-1204,ST9330787243,51.584,-2.098,England
2308,Tewkesbury,25-12-1204,SO8906432451,51.990404,-2.1606669,England
2309,Tewkesbury,26-12-1204,SO8906432451,51.990404,-2.1606669,England
2310,Malmesbury,26-12-1204,ST9330787243,51.584,-2.098,England
2311,Melksham,27-12-1204,ST9049063558,51.371,-2.138,England
2312,Marlborough,27-12-1204,SU1887169033,51.42,-1.73,England
2313,Marlborough,28-12-1204,SU1887169033,51.42,-1.73,England
2314,Clarendon,28-12-1204,SU1820130173,51.0706,-1.7416,England
2315,Clarendon,29-12-1204,SU1820130173,51.0706,-1.7416,England
2316,Clarendon,30-12-1204,SU1820130173,51.0706,-1.7416,England
2317,Clarendon,31-12-1204,SU1820130173,51.0706,-1.7416,England
2318,Christchurch,1-1-1205,SZ1562392288,50.73,-1.78,England
2319,Christchurch,2-1-1205,SZ1562392288,50.73,-1.78,England
2321,Dorchester,4-1-1205,SY6900090600,50.714197,-2.4404469,England
2322,Dorchester,5-1-1205,SY6900090600,50.714197,-2.4404469,England
2324,Beer-Regis,7-1-1205,SY8464094923,50.7537,-2.2191,England
2325,Beer-Regis,8-1-1205,SY8464094923,50.7537,-2.2191,England
2326,Cranborne,9-1-1205,SU0557913285,50.919,-1.922,England
2329,Merwell,12-1-1205,SU5155323390,51.00759,-1.266582,England
2330,Bishop's Sutton,12-1-1205,SU6066331907,51.083281,-1.135328,England
2331,Bishop's Sutton,13-1-1205,SU6066331907,51.083281,-1.135328,England
2332,Bishop's Sutton,14-1-1205,SU6066331907,51.083281,-1.135328,England
2333,Windsor,15-1-1205,SU9683776912,51.482886,-0.60683638,England
2334,Windsor,16-1-1205,SU9683776912,51.482886,-0.60683638,England
2335,Lambeth,16-1-1205,TQ3062379077,51.495556,-0.119722,England
2337,Westminster,18-1-1205,TQ3016079670,51.500988,-0.12617168,England
2338,Westminster,19-1-1205,TQ3016079670,51.500988,-0.12617168,England
2339,Westminster,20-1-1205,TQ3016079670,51.500988,-0.12617168,England
2340,Westminster,21-1-1205,TQ3016079670,51.500988,-0.12617168,England
2341,Windsor,22-1-1205,SU9683776912,51.482886,-0.60683638,England
2342,Reading,22-1-1205,SU7130073300,51.454201,-0.9752476,England
2343,Reading,23-1-1205,SU7130073300,51.454201,-0.9752476,England
2344,Reading,24-1-1205,SU7130073300,51.454201,-0.9752476,England
2345,Winchester,25-1-1205,SU4779329466,51.062549,-1.3193687,England
2346,Winchester,26-1-1205,SU4779329466,51.062549,-1.3193687,England
2347,Winchester,27-1-1205,SU4779329466,51.062549,-1.3193687,England
2348,Winchester,28-1-1205,SU4779329466,51.062549,-1.3193687,England
2349,Southampton,28-1-1205,SU4229011341,50.9,-1.4,England
2350,Southampton,29-1-1205,SU4229011341,50.9,-1.4,England
2354,Southampton,2-2-1205,SU4229011341,50.9,-1.4,England
2355,Winchester,3-2-1205,SU4779329466,51.062549,-1.3193687,England
2356,Winchester,4-2-1205,SU4779329466,51.062549,-1.3193687,England
2357,Winchester,5-2-1205,SU4779329466,51.062549,-1.3193687,England
2358,Freemantle,6-2-1205,SU4041612627,50.9117,-1.4265,England
2359,Abingdon,6-2-1205,SU4968596712,51.667,-1.283,England
2360,Abingdon,7-2-1205,SU4968596712,51.667,-1.283,England
2361,Abingdon,8-2-1205,SU4968596712,51.667,-1.283,England
2362,Woodstock,8-2-1205,SP4400016000,51.840878,-1.362755,England
2363,Woodstock,9-2-1205,SP4400016000,51.840878,-1.362755,England
2364,Woodstock,10-2-1205,SP4400016000,51.840878,-1.362755,England
2365,Woodstock,11-2-1205,SP4400016000,51.840878,-1.362755,England
2366,Silverstone,12-2-1205,SP6696743966,52.09,-1.024,England
2367,Northampton,12-2-1205,SP7549060562,52.238083,-0.89592755,England
2368,Northampton,13-2-1205,SP7549060562,52.238083,-0.89592755,England
2369,Geddington,13-2-1205,SP8935383036,52.438,-0.687,England
2370,Geddington,14-2-1205,SP8935383036,52.438,-0.687,England
2371,Geddington,15-2-1205,SP8935383036,52.438,-0.687,England
2372,Geddington,16-2-1205,SP8935383036,52.438,-0.687,England
2374,Peterborough,18-2-1205,TL1866699829,52.583333,-0.25,England
2375,Peterborough,19-2-1205,TL1866699829,52.583333,-0.25,England
2376,Aslacton,20-2-1205,TM1560091100,52.47522,1.17316,England
2378,Nottingham,22-2-1205,SK5700040000,52.954357,-1.1530111,England
2379,Nottingham,23-2-1205,SK5700040000,52.954357,-1.1530111,England
2380,Nottingham,24-2-1205,SK5700040000,52.954357,-1.1530111,England
2381,Lexington,24-2-1205,SK7224967091,53.196,-0.92,England
2382,Lexington,25-2-1205,SK7224967091,53.196,-0.92,England
2383,Nottingham,25-2-1205,SK5700040000,52.954357,-1.1530111,England
2385,Lexington,27-2-1205,SK7224967091,53.196,-0.92,England
2386,Lexington,28-2-1205,SK7224967091,53.196,-0.92,England
2387,Tickhill,28-2-1205,SK5900092999,53.43049,-1.11348,England
2388,Tickhill,1-3-1205,SK5900092999,53.43049,-1.11348,England
2389,Doncaster,1-3-1205,SE5741703562,53.525594,-1.1353707,England
2390,Doncaster,2-3-1205,SE5741703562,53.525594,-1.1353707,England
2391,Pontefract,3-3-1205,SE4566021995,53.692413,-1.3100074,England
2392,Tadcaster,4-3-1205,SE4860743476,53.8852,-1.262,England
2394,York,6-3-1205,SE6030051700,53.957883,-1.0825156,England
2395,York,7-3-1205,SE6030051700,53.957883,-1.0825156,England
2396,York,8-3-1205,SE6030051700,53.957883,-1.0825156,England
2397,Brotherton,9-3-1205,SE4816225915,53.72742,-1.27151,England
2398,Doncaster,9-3-1205,SE5741703562,53.525594,-1.1353707,England
2399,Doncaster,10-3-1205,SE5741703562,53.525594,-1.1353707,England
2400,Clipstone,10-3-1205,SK5977264026,53.17,-1.1073,England
2401,Clipstone,11-3-1205,SK5977264026,53.17,-1.1073,England
2402,Nottingham,11-3-1205,SK5700040000,52.954357,-1.1530111,England
2403,Nottingham,12-3-1205,SK5700040000,52.954357,-1.1530111,England
2404,Nottingham,13-3-1205,SK5700040000,52.954357,-1.1530111,England
2405,Nottingham,14-3-1205,SK5700040000,52.954357,-1.1530111,England
2406,Melburn,15-3-1205,SK3857525205,52.823,-1.429,England
2407,Melburn,16-3-1205,SK3857525205,52.823,-1.429,England
2408,Eaton (Derbyshire),16-3-1205,SK4913733644,52.898,-1.271,England
2409,Kenilworth,17-3-1205,SP2794172163,52.346833,-1.5912539,England
2410,Kenilworth,18-3-1205,SP2794172163,52.346833,-1.5912539,England
2411,Kenilworth,19-3-1205,SP2794172163,52.346833,-1.5912539,England
2413,Feckenham,20-3-1205,SP0083161317,52.250033,-1.989251,England
2414,Worcester,20-3-1205,SO8490054800,52.191231,-2.2223083,England
2415,Worcester,21-3-1205,SO8490054800,52.191231,-2.2223083,England
2416,Worcester,22-3-1205,SO8490054800,52.191231,-2.2223083,England
2417,Woolward,22-3-1205,SP1487252128,52.167217,-1.78398,England
2418,Worcester,23-3-1205,SO8490054800,52.191231,-2.2223083,England
2419,Worcester,24-3-1205,SO8490054800,52.191231,-2.2223083,England
2420,Woolward,24-3-1205,SP1487252128,52.167217,-1.78398,England
2421,Woodstock,24-3-1205,SP4400016000,51.840878,-1.362755,England
2422,Woodstock,25-3-1205,SP4400016000,51.840878,-1.362755,England
2423,Woodstock,26-3-1205,SP4400016000,51.840878,-1.362755,England
2424,Woodstock,27-3-1205,SP4400016000,51.840878,-1.362755,England
2425,Oxford,27-3-1205,SP5130006100,51.751253,-1.2582674,England
2426,Oxford,28-3-1205,SP5130006100,51.751253,-1.2582674,England
2427,Oxford,29-3-1205,SP5130006100,51.751253,-1.2582674,England
2428,Abingdon,29-3-1205,SU4968596712,51.667,-1.283,England
2429,Abingdon,30-3-1205,SU4968596712,51.667,-1.283,England
2430,Abingdon,31-3-1205,SU4968596712,51.667,-1.283,England
2431,Marlborough,1-4-1205,SU1887169033,51.42,-1.73,England
2432,Ludgershall,1-4-1205,SU2647550827,51.256,-1.622,England
2433,Ludgershall,2-4-1205,SU2647550827,51.256,-1.622,England
2434,Ludgershall,3-4-1205,SU2647550827,51.256,-1.622,England
2435,Winchester,3-4-1205,SU4779329466,51.062549,-1.3193687,England
2436,Winchester,4-4-1205,SU4779329466,51.062549,-1.3193687,England
2437,Bishop's Sutton,5-4-1205,SU6066331907,51.083281,-1.135328,England
2438,Bishop's Sutton,6-4-1205,SU6066331907,51.083281,-1.135328,England
2439,Farnham,6-4-1205,SU8370047300,51.218773,-0.80292933,England
2440,Farnham,7-4-1205,SU8370047300,51.218773,-0.80292933,England
2442,Guildford,9-4-1205,SU9976049312,51.23428,-0.57249337,England
2443,Guildford,10-4-1205,SU9976049312,51.23428,-0.57249337,England
2444,Guildford,11-4-1205,SU9976049312,51.23428,-0.57249337,England
2445,Kingston,11-4-1205,TQ1836469291,51.4103,-0.2995,England
2446,Kingston,12-4-1205,TQ1836469291,51.4103,-0.2995,England
2447,Southwark,12-4-1205,TQ3267079491,51.4988,-0.0901,England
2448,Southwark,13-4-1205,TQ3267079491,51.4988,-0.0901,England
2449,London,13-4-1205,TQ3248081340,51.515457,-0.092140265,England
2450,London,14-4-1205,TQ3248081340,51.515457,-0.092140265,England
2451,Southwark,14-4-1205,TQ3267079491,51.4988,-0.0901,England
2452,Rochester,14-4-1205,TQ7414268559,51.389355,0.50145239,England
2453,Rochester,15-4-1205,TQ7414268559,51.389355,0.50145239,England
2454,Rochester,16-4-1205,TQ7414268559,51.389355,0.50145239,England
2455,Dover,16-4-1205,TR3161341898,51.1295,1.3089,England
2456,Dover,17-4-1205,TR3161341898,51.1295,1.3089,England
2457,Dover,18-4-1205,TR3161341898,51.1295,1.3089,England
2458,Westminster,19-4-1205,TQ3016079670,51.500988,-0.12617168,England
2459,Westminster,20-4-1205,TQ3016079670,51.500988,-0.12617168,England
2460,London,20-4-1205,TQ3248081340,51.515457,-0.092140265,England
2461,Westminster,21-4-1205,TQ3016079670,51.500988,-0.12617168,England
2462,Windsor,21-4-1205,SU9683776912,51.482886,-0.60683638,England
2463,Windsor,22-4-1205,SU9683776912,51.482886,-0.60683638,England
2464,Windsor,23-4-1205,SU9683776912,51.482886,-0.60683638,England
2465,Windsor,24-4-1205,SU9683776912,51.482886,-0.60683638,England
2466,Windsor,25-4-1205,SU9683776912,51.482886,-0.60683638,England
2467,Windsor,26-4-1205,SU9683776912,51.482886,-0.60683638,England
2468,Westminster,27-4-1205,TQ3016079670,51.500988,-0.12617168,England
2469,London,27-4-1205,TQ3248081340,51.515457,-0.092140265,England
2470,Tower of London,28-4-1205,TQ3360080600,51.508544,-0.076289153,England
2471,Westminster,28-4-1205,TQ3016079670,51.500988,-0.12617168,England
2472,Windsor,29-4-1205,SU9683776912,51.482886,-0.60683638,England
2473,Windsor,30-4-1205,SU9683776912,51.482886,-0.60683638,England
2474,Reading,1-5-1205,SU7130073300,51.454201,-0.9752476,England
2475,Reading,2-5-1205,SU7130073300,51.454201,-0.9752476,England
2476,Windsor,2-5-1205,SU9683776912,51.482886,-0.60683638,England
2477,Windsor,3-5-1205,SU9683776912,51.482886,-0.60683638,England
2478,Windsor,4-5-1205,SU9683776912,51.482886,-0.60683638,England
2479,London,4-5-1205,TQ3248081340,51.515457,-0.092140265,England
2480,Fulham,5-5-1205,TQ2543377527,51.4828,-0.195,England
2481,Fulham,6-5-1205,TQ2543377527,51.4828,-0.195,England
2482,Farnham,6-5-1205,SU8370047300,51.218773,-0.80292933,England
2483,Ashley,7-5-1205,SJ7704484238,53.3545256,-2.3463463,England
2484,Marlborough,8-5-1205,SU1887169033,51.42,-1.73,England
2485,Marlborough,9-5-1205,SU1887169033,51.42,-1.73,England
2486,Marlborough,10-5-1205,SU1887169033,51.42,-1.73,England
2487,Marlborough,11-5-1205,SU1887169033,51.42,-1.73,England
2488,Clere,11-5-1205,SU4462058800,51.326557,-1.361008,England
2489,Freemantle,12-5-1205,SU4041612627,50.9117,-1.4265,England
2490,Reading,12-5-1205,SU7130073300,51.454201,-0.9752476,England
2491,Reading,13-5-1205,SU7130073300,51.454201,-0.9752476,England
2492,Windsor,13-5-1205,SU9683776912,51.482886,-0.60683638,England
2494,Westminster,15-5-1205,TQ3016079670,51.500988,-0.12617168,England
2495,Ongar,15-5-1205,TL5516102856,51.703,0.244,England
2496,Westminster,16-5-1205,TQ3016079670,51.500988,-0.12617168,England
2497,Westminster,17-5-1205,TQ3016079670,51.500988,-0.12617168,England
2498,Ongar,17-5-1205,TL5516102856,51.703,0.244,England
2499,Bardfield,17-5-1205,TL6599830766,51.950613,0.414047,England
2500,Bardfield,18-5-1205,TL6599830766,51.950613,0.414047,England
2501,Bury St. Edmunds,18-5-1205,TL8566764505,52.2474,0.7183,England
2502,Bury St. Edmunds,19-5-1205,TL8566764505,52.2474,0.7183,England
2503,Bury St. Edmunds,20-5-1205,TL8566764505,52.2474,0.7183,England
2504,Northampton,21-5-1205,SP7549060562,52.238083,-0.89592755,England
2505,Northampton,22-5-1205,SP7549060562,52.238083,-0.89592755,England
2506,Northampton,23-5-1205,SP7549060562,52.238083,-0.89592755,England
2507,Silverstone,23-5-1205,SP6696743966,52.09,-1.024,England
2508,Northampton,24-5-1205,SP7549060562,52.238083,-0.89592755,England
2509,Silverstone,24-5-1205,SP6696743966,52.09,-1.024,England
2510,Northampton,25-5-1205,SP7549060562,52.238083,-0.89592755,England
2511,Silverstone,25-5-1205,SP6696743966,52.09,-1.024,England
2512,Brackley,25-5-1205,SP5861537409,52.032,-1.147,England
2513,Woodstock,25-5-1205,SP4400016000,51.840878,-1.362755,England
2514,Woodstock,26-5-1205,SP4400016000,51.840878,-1.362755,England
2515,Marlborough,26-5-1205,SU1887169033,51.42,-1.73,England
2516,Marlborough,27-5-1205,SU1887169033,51.42,-1.73,England
2517,Clarendon,27-5-1205,SU1820130173,51.0706,-1.7416,England
2518,Clarendon,28-5-1205,SU1820130173,51.0706,-1.7416,England
2519,Marlborough,28-5-1205,SU1887169033,51.42,-1.73,England
2520,Salisbury,28-5-1205,SU1428229527,51.064904,-1.7975682,England
2521,Salisbury,29-5-1205,SU1428229527,51.064904,-1.7975682,England
2522,Clarendon,29-5-1205,SU1820130173,51.0706,-1.7416,England
2523,Winchester,29-5-1205,SU4779329466,51.062549,-1.3193687,England
2524,Winchester,30-5-1205,SU4779329466,51.062549,-1.3193687,England
2525,Bishop's Waltham,30-5-1205,SU5546017425,50.9536,-1.2118,England
2526,Waltham,31-5-1205,TL3838600321,51.6846,0.0004,England
2527,Porchester,1-6-1205,SU6205605088,50.842,-1.12,England
2528,Porchester,2-6-1205,SU6205605088,50.842,-1.12,England
2529,Porchester,3-6-1205,SU6205605088,50.842,-1.12,England
2530,Porchester,4-6-1205,SU6205605088,50.842,-1.12,England
2531,Porchester,5-6-1205,SU6205605088,50.842,-1.12,England
2532,Portsmouth,5-6-1205,SU6441401094,50.805833,-1.087222,England
2533,Bishop's Stoke,5-6-1205,SU4729818935,50.9679,-1.3278,England
2534,Porchester,6-6-1205,SU6205605088,50.842,-1.12,England
2535,Bishop's Stoke,6-6-1205,SU4729818935,50.9679,-1.3278,England
2536,Portsmouth,6-6-1205,SU6441401094,50.805833,-1.087222,England
2537,Portsmouth,7-6-1205,SU6441401094,50.805833,-1.087222,England
2538,Bishop's Stoke,7-6-1205,SU4729818935,50.9679,-1.3278,England
2539,Porchester,7-6-1205,SU6205605088,50.842,-1.12,England
2540,Bishop's Stoke,8-6-1205,SU4729818935,50.9679,-1.3278,England
2541,Porchester,8-6-1205,SU6205605088,50.842,-1.12,England
2542,Portsmouth,8-6-1205,SU6441401094,50.805833,-1.087222,England
2543,Porchester,9-6-1205,SU6205605088,50.842,-1.12,England
2544,Bishop's Stoke,9-6-1205,SU4729818935,50.9679,-1.3278,England
2545,Portsmouth,9-6-1205,SU6441401094,50.805833,-1.087222,England
2547,Bishop's Waltham,11-6-1205,SU5546017425,50.9536,-1.2118,England
2549,Winchester,12-6-1205,SU4779329466,51.062549,-1.3193687,England
2550,Portsmouth,12-6-1205,SU6441401094,50.805833,-1.087222,England
2551,Portsmouth,13-6-1205,SU6441401094,50.805833,-1.087222,England
2554,Dorchester,16-6-1205,SY6900090600,50.714197,-2.4404469,England
2556,Dorchester,18-6-1205,SY6900090600,50.714197,-2.4404469,England
2557,Dorchester,19-6-1205,SY6900090600,50.714197,-2.4404469,England
2558,Dorchester,20-6-1205,SY6900090600,50.714197,-2.4404469,England
2559,Dorchester,21-6-1205,SY6900090600,50.714197,-2.4404469,England
2560,Dorchester,22-6-1205,SY6900090600,50.714197,-2.4404469,England
2561,Dorchester,22-6-1205,SY6900090600,50.714197,-2.4404469,England
2562,Dorchester,23-6-1205,SY6900090600,50.714197,-2.4404469,England
2563,Dorchester,24-6-1205,SY6900090600,50.714197,-2.4404469,England
2564,Dorchester,25-6-1205,SY6900090600,50.714197,-2.4404469,England
2565,Beer-Regis,25-6-1205,SY8464094923,50.7537,-2.2191,England
2566,Beer-Regis,26-6-1205,SY8464094923,50.7537,-2.2191,England
2567,Beer-Regis,27-6-1205,SY8464094923,50.7537,-2.2191,England
2568,Wilton,27-6-1205,SU0962331195,51.08,-1.864,England
2569,Wilton,28-6-1205,SU0962331195,51.08,-1.864,England
2570,Wilton,29-6-1205,SU0962331195,51.08,-1.864,England
2571,Wherwell,29-6-1205,SU3890240897,51.166,-1.445,England
2572,Ludgershall,30-6-1205,SU2647550827,51.256,-1.622,England
2573,Ludgershall,1-7-1205,SU2647550827,51.256,-1.622,England
2574,Ludgershall,2-7-1205,SU2647550827,51.256,-1.622,England
2575,Marlborough,2-7-1205,SU1887169033,51.42,-1.73,England
2576,Marlborough,3-7-1205,SU1887169033,51.42,-1.73,England
2577,Bradenstoke,4-7-1205,SU0016679453,51.514,-1.999,England
