id,year,month,date,day,location,notes,month(no),time,OSGridRef,latitude ,longitude,Nation
1252,1466,January,6,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1253,1466,January,7,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1254,1466,January,8,Wed,,,,,,,,
1255,1466,January,9,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1256,1466,January,10,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1257,1466,January,11,Sat,Nottingham,,,,SK5700040000,52.954357,-1.1530111,England
1258,1466,January,12,Sun,,,,,,,,
1259,1466,January,13,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1260,1466,January,[date missing,,Leicester,,,,SK5875204306,52.633333,-1.133333,England
1261,1466,January,17 [Fri ?January?],,Grantham,,,,SK9137935927,52.913008,-0.64255821,England
1262,1466,January,21,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1263,1466,January,22,Wed,,,,,,,,
1264,1466,January,23,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1265,1466,January,24,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1266,1466,January,25,Sat,,,,,,,,
1267,1466,January,26,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1268,1466,January,29,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1269,1466,January,30,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1270,1466,January,31,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1271,1466,February,1 Sat,,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1272,1466,February,2 Sun,,,,,,,,,
1273,1466,February,3 Mon,,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1274,1466,February,4 Tue,,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1275,1466,February,5 Wed,,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1276,1466,February,6 Thu,,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1277,1466,February,7 Fri,,,,,,,,,
1278,1466,February,8 Sat,,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1279,1466,February,9 Sun,,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1280,1466,February,10 Mon,,,,,,,,,
1281,1466,February,11 Tue,,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1282,1466,February,12 Wed,,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1283,1466,February,13 Thu,,,,,,,,,
1284,1466,February,14 Fri,,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1285,1466,February,15 Sat,,,,,,,,,
1286,1466,February,16 Sun,,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1287,1466,February,20 Thu,,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1288,1466,February,21 Fri,,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1289,1466,February,22 Sat,,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1290,1466,February,26 Wed,,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1291,1466,March,1,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1292,1466,March,2,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1293,1466,March,4,Tue,,,,,,,,
1294,1466,March,5,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1295,1466,March,6,Thu,,,,,,,,
1296,1466,March,7,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1297,1466,March,8,Sat,,,,,,,,
1298,1466,March,9,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1299,1466,March,10,Mon,,,,,,,,
1300,1466,March,11,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1301,1466,March,12,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1302,1466,March,13,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1303,1466,March,14,Fri,,,,,,,,
1304,1466,March,15,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1305,1466,March,16,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1306,1466,March,17,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1307,1466,March,18,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1308,1466,March,19,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1309,1466,March,20,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1310,1466,March,21,Fri,,,,,,,,
1311,1466,March,22,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1312,1466,March,23,Sun,,,,,,,,
1313,1466,March,24,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1314,1466,March,24,Mon,Hertford Castle,,,,TL3250412504,51.7955,-0.08,England
1315,1466,March,25,Tue,Hertford Castle,,,,TL3250412504,51.7955,-0.08,England
1316,1466,March,26,Wed,Hertford Castle,,,,TL3250412504,51.7955,-0.08,England
1317,1466,March,29,Sat,Hertford Castle,,,,TL3250412504,51.7955,-0.08,England
1318,1466,April,2,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1319,1466,April,6,Sun,Hertford Castle,,,,TL3250412504,51.7955,-0.08,England
1320,1466,April,7,Mon,,,,,,,,
1321,1466,April,8,Tue,Hertford Castle,,,,TL3250412504,51.7955,-0.08,England
1322,1466,April,9,Wed,,,,,,,,
1323,1466,April,10,Thu,Hertford Castle,,,,TL3250412504,51.7955,-0.08,England
1324,1466,April,11,Fri,,,,,,,,
1325,1466,April,12,Sat,Hertford Castle,,,,TL3250412504,51.7955,-0.08,England
1326,1466,April,13,Sun,,,,,,,,
1327,1466,April,14,Mon,Hertford Castle,,,,TL3250412504,51.7955,-0.08,England
1328,1466,April,26,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1329,1466,April,27,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1330,1466,April,30,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1331,1466,May,1,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1332,1466,May,2,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1333,1466,May,6,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1334,1466,May,7,Wed,,,,,,,,
1335,1466,May,8,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1336,1466,May,9,Fri,,,,,,,,
1337,1466,May,10,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1338,1466,May,11,Sun,,,,,,,,
1339,1466,May,12,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1340,1466,May,13,Tue,,,,,,,,
1341,1466,May,14,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1342,1466,May,15,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1343,1466,May,15,Thu,manor of Sheen,,,,TQ1715275694,51.4681,-0.3148,England
1344,1466,May,16,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1345,1466,May,17,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1346,1466,May,18,Sun,,,,,,,,
1347,1466,May,19,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1348,1466,May,26,Mon,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
1349,1466,May,30,Fri,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
1350,1466,May,31,Sat,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
1351,1466,June,6,Fri,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
1352,1466,June,7,Sat,Oxford,,,,SP5130006100,51.751253,-1.2582674,England
1353,1466,June,8,Sun,,,,,,,,
1354,1466,June,9,Mon,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
1355,1466,June,16,Mon,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
1356,1466,June,17,Tue,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
1357,1466,June,18,Wed,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
1358,1466,June,25,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1359,1466,June,26,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1360,1466,July,2,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1361,1466,July,3,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1362,1466,July,4,Fri,,,,,,,,
1363,1466,July,5,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1364,1466,July,6,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1365,1466,July,7,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1366,1466,July,8,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1367,1466,July,9,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1368,1466,July,10,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1369,1466,July,11,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1370,1466,July,12,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1371,1466,July,13,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1372,1466,August,1,Fri,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
1373,1466,August,2,Sat,,,,,,,,
1374,1466,August,3,Sun,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
1375,1466,August,6,Wed,Farnham Castle,,,,SU8371047313,51.218889,-0.802778,England
1376,1466,August,6,Wed,Penleigh,[Penlee] (Wilts.),,,ST8560050800,51.256179,-2.2077328,England
1377,1466,August,17,Sun,Southampton,,,,SU4229011341,50.9,-1.4,England
1378,1466,August,25,Mon,Salisbury,,,,SU1428229527,51.064904,-1.7975682,England
1379,1466,September,5,Fri,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
1380,1466,September,6,Sat,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
1381,1466,September,9,Tue,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
1382,1466,September,20,Sat,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
1383,1466,September,28,Sun,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
1384,1466,October,7,Tue,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
1385,1466,October,10,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1386,1466,October,14,Tue,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
1387,1466,October,19,Sun,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
1388,1466,October,20,Mon,,,,,,,,
1389,1466,October,21,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1390,1466,October,24,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1391,1466,October,25,Sat,,,,,,,,
1392,1466,October,26,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1393,1466,October,27,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1394,1466,October,28,Tue,,,,,,,,
1395,1466,October,29,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1396,1466,October,30,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1397,1466,November,5,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1398,1466,November,6,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1399,1466,November,9,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1400,1466,November,10,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1401,1466,November,11,Tue,,,,,,,,
1402,1466,November,12,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1403,1466,November,13,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1404,1466,November,14,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1405,1466,November,15,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1406,1466,November,16,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1407,1466,November,17,Mon,,,,,,,,
1408,1466,November,18,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1409,1466,November,19,Wed,,,,,,,,
1410,1466,November,20,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1411,1466,November,21,Fri,,,,,,,,
1412,1466,November,22,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1413,1466,November,23,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1414,1466,November,24,Mon,,,,,,,,
1415,1466,November,25,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1416,1466,November,26,Wed,,,,,,,,
1417,1466,November,27,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1418,1466,November,28,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1419,1466,November,29,Sat,,,,,,,,
1420,1466,November,30,Sun,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
1421,1466,December,3,Wed,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
1422,1466,December,10,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1423,1466,December,18,Thu,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
1424,1467,January,3,Sat,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
1425,1467,January,4,Sun,,,,,,,,
1426,1467,January,5,Mon,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
1427,1467,January,9,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1428,1467,January,20,Tue,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
1429,1467,January,23,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1430,1467,January,27,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1431,1467,January,27,Tue,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
1432,1467,January,28,Wed,,,,,,,,
1433,1467,January,29,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1434,1467,January,30,Fri,,,,,,,,
1435,1467,January,31,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1436,1467,February,1,Sun,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
1437,1467,February,4,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1438,1467,February,5,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1439,1467,February,6,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1440,1467,February,7,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1441,1467,February,8,Sun,,,,,,,,
1442,1467,February,9,Mon,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
1443,1467,February,10,Tue,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
1444,1467,February,10,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1445,1467,February,11,Wed,,,,,,,,
1446,1467,February,12,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1447,1467,February,13,Fri,,,,,,,,
1448,1467,February,14,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1449,1467,February,15,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1450,1467,February,16,Mon,,,,,,,,
1451,1467,February,17,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1452,1467,February,18,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1453,1467,February,19,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1454,1467,February,20,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1455,1467,February,21,Sat,,,,,,,,
1456,1467,February,22,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1457,1467,February,23,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1458,1467,February,24,Tue,,,,,,,,
1459,1467,February,25,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1460,1467,February,26,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1461,1467,February,27,Fri,,,,,,,,
1462,1467,February,28,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1463,1467,March,1,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1464,1467,March,4,Wed,,,,,,,,
1465,1467,March,12,Thu,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
1466,1467,March,13,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1467,1467,March,18,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1468,1467,March,23,Mon,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
1469,1467,March,[date missing],,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
1470,1467,March,26,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1471,1467,March,27,Fri,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
1472,1467,March,28,Sat,,,,,,,,
1473,1467,March,29,Sun,,,,,,,,
1474,1467,April,2,Thu,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
1475,1467,April,10,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1476,1467,April,22,Wed,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
1477,1467,April,23,Thu,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
1478,1467,April,28,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1479,1467,April,29,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1480,1467,April,30,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1481,1467,May,1,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1482,1467,May,2,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1483,1467,May,5,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1484,1467,May,6,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1485,1467,May,13,Wed,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
1486,1467,June,1,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1487,1467,June,2,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1488,1467,June,3,Wed,Westminster,(Parl.),,,TQ3016079670,51.500988,-0.12617168,England
1489,1467,June,10,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1490,1467,June,11,Thu,Smithfield,(tournament),,,TQ3178681716,51.519,-0.102,England
1491,1467,June,12,Fri,,,,,,,,
1492,1467,June,13,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1493,1467,June,14,Sun,,,,,,,,
1494,1467,June,15,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1495,1467,June,16,Tue,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
1496,1467,June,19,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1497,1467,June,20,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1498,1467,June,21,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1499,1467,June,22,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1500,1467,June,23,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1501,1467,June,24,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
1502,1467,June,25,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
